sample_name,consensus_cluster,reference_cluster,reference_color,broad_class,subclass,merged_cluster_smFISH,merged_cluster_ISS
SM-D9D13_S63_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S65_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S67_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S69_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D13_S71_E1-50,cl188_i26_Cgn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S73_E1-50,cl182_i28_Snord42b_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D13_S74_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S76_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S77_E1-50,cl52_i88_TrnI_Pvalb,Pvalb Vipr2,#FF197F,Inh,Pvalb,Pvalb_1,Pvalb Vipr2
SM-D9D13_S79_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D13_S80_E1-50,cl202_i24_Ccdc121_Sst,Sst Etv1_1,#D9C566,Inh,Sst,Sst_3,Sst Etv1_b
SM-D9D13_S81_E1-50,cl90_i59_Rom1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S82_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S85_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S86_E1-50,cl169_i32_Wif1_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S89_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D13_S92_E1-50,cl79_i65_Tnni3k_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D13_S93_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S95_E1-50,cl169_i32_Wif1_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D13_S96_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S01_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S02_E1-50,cl107_i50_Gpr101_Sst,Sst Myh8_1,#FF8011,Inh,Sst,Sst_2,Sst Myh8_b
SM-D9D14_S03_E1-50,cl21_i137_Thumpd2_Sst,Sst Crhr2_2,#B95541,Inh,Sst,Sst_2,Sst Crhr2
SM-D9D14_S06_E1-50,cl107_i50_Gpr101_Sst,Sst Myh8_1,#FF8011,Inh,Sst,Sst_2,Sst Myh8_b
SM-D9D14_S07_E1-50,cl29_i121_Acbd7_Sst,Sst Chodl,#FFFF00,Inh,Sst,Sst_4,Sst Chodl_a
SM-D9D14_S09_E1-50,cl166_i33_Has2os_Sst,Sst Chodl,#FFFF00,Inh,Sst,Sst_5,Sst Chodl_b
SM-D9D14_S10_E1-50,cl29_i121_Acbd7_Sst,Sst Chodl,#FFFF00,Inh,Sst,Sst_4,Sst Chodl_a
SM-D9D14_S11_E1-50,cl248_i20_Lsmem1_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D14_S12_E1-50,cl1012_n5_Gkn3_Endo,Endo Gja5,#99796B,Endo,Endo,Endo,Endo Gja5
SM-D9D14_S13_E1-50,cl29_i121_Acbd7_Sst,Sst Chodl,#FFFF00,Inh,Sst,Sst_4,Sst Chodl_a
SM-D9D14_S14_E1-50,cl85_i60_Snai2_Lamp5,Lamp5 Lhx6,#C77963,Inh,Lamp5,Lamp5_2,Lamp5 Lhx6
SM-D9D14_S15_E1-50,cl233_i21_Grem2_Lamp5,Lamp5 Pdlim5,#FF7290,Inh,Lamp5,Lamp5_2,Lamp5 Pdlim5
SM-D9D14_S17_E1-50,cl184_n28_Pf4_Macrophage,PVM Mrc1,#4C6647,Glia,Macrophage,Macrophage,PVM Mrc1
SM-D9D14_S20_E1-50,cl98_n56_Cnn1_SMC,SMC Aoc3,#807059,Endo,SMC,SMC,SMC Aoc3_a
SM-D9D14_S21_E1-50,cl1010_n5_Fgfbp1_VLMC,VLMC Spo11,#5E6647,Glia,VLMC,VLMC,VLMC Spo11
SM-D9D14_S23_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S24_E1-50,cl52_i88_TrnI_Pvalb,Pvalb Vipr2,#FF197F,Inh,Pvalb,Pvalb_1,Pvalb Vipr2
SM-D9D14_S26_E1-50,cl1011_n13_Enpp6_Oligo,Oligo Enpp6,#6B998D,Glia,Oligo,Oligo,Oligo Enpp6
SM-D9D14_S27_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S28_E1-50,cl128_n44_ATP8_SMC,SMC Aoc3,#807059,Endo,SMC,SMC,SMC Aoc3_b
SM-D9D14_S29_E1-50,cl77_n66_Rlbp1_Oligo,OPC Pdgfra,#476655,Glia,Oligo,Oligo,OPC Pdgfra
SM-D9D14_S30_E1-50,cl52_i88_TrnI_Pvalb,Pvalb Vipr2,#FF197F,Inh,Pvalb,Pvalb_1,Pvalb Vipr2
SM-D9D14_S31_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S33_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S34_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S35_E1-50,cl1013_n4_Slc26a2_VLMC,VLMC Slc47a1,#664747,Glia,VLMC,VLMC,VLMC Slc47a1
SM-D9D14_S36_E1-50,cl130_n43_Nat8_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S37_E1-50,cl92_n59_Chil1_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_a
SM-D9D14_S38_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D14_S39_E1-50,cl219_n22_Pdzph1_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_c
SM-D9D14_S42_E1-50,cl79_i65_Tnni3k_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D14_S43_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S45_E1-50,cl180_i29_Nr1h4_Sncg,Sncg Slc17a8,#9440F3,Inh,Sncg,Sncg_2,Sncg Slc17a8
SM-D9D14_S46_E1-50,cl213_i22_Dnhd1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S48_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D14_S49_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S51_E1-50,cl45_i95_Gsx2_Vip,Vip Cbln4_2,#FF00B3,Inh,Vip,Vip_2,Vip Cbln4
SM-D9D14_S54_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D14_S55_E1-50,cl79_i65_Tnni3k_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D14_S66_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S68_E1-50,cl49_i90_Gpr149_Pvalb,Pvalb Gpr149,#E62A5D,Inh,Pvalb,Pvalb_3,Pvalb Gpr149
SM-D9D14_S69_E1-50,cl49_i90_Gpr149_Pvalb,Pvalb Gpr149,#E62A5D,Inh,Pvalb,Pvalb_3,Pvalb Gpr149
SM-D9D14_S71_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S73_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S74_E1-50,cl79_i65_Tnni3k_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D14_S75_E1-50,cl185_i27_Slc4a7_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D14_S76_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S77_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S78_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D14_S79_E1-50,cl169_i32_Wif1_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D14_S82_E1-50,cl185_i27_Slc4a7_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D14_S83_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S84_E1-50,cl1007_i56_NA_Pvalb,Pvalb Th,#FF2F7E,Inh,Pvalb,Pvalb_2,Pvalb Th
SM-D9D14_S85_E1-50,cl213_i22_Dnhd1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S86_E1-50,cl188_i26_Cgn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D14_S87_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D14_S89_E1-50,cl79_i65_Tnni3k_Sst,Sst Etv1_4,#804811,Inh,Sst,Sst_3,Sst Etv1_c
SM-D9D14_S91_E1-50,cl1007_i56_NA_Pvalb,Pvalb Th,#FF2F7E,Inh,Pvalb,Pvalb_2,Pvalb Th
SM-D9D14_S92_E1-50,cl153_i35_Mir384_Pvalb,Pvalb  Prdm8   ,#FF554D,Inh,Pvalb,Pvalb_3,Pvalb Gpr149
SM-D9D14_S93_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D14_S95_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D77_S49_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S50_E1-50,cl130_n43_Nat8_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S60_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S61_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S63_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S64_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D77_S93_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D78_S23_E1-50,cl36_i104_Rspo4_Vip,Vip Rspo4,#FF00FF,Inh,Vip,Vip_4,Vip Rspo4
SM-D9D78_S89_E1-50,cl1007_i56_NA_Pvalb,Pvalb Th,#FF2F7E,Inh,Pvalb,Pvalb_2,Pvalb Th
SM-D9D7A_S01_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D7A_S05_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D7A_S07_E1-50,cl219_n22_Pdzph1_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_c
SM-D9D7A_S12_E1-50,cl16_n148_Cml3_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D7A_S13_E1-50,cl130_n43_Nat8_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D7M_S17_E1-50,cl182_i28_Snord42b_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S21_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7M_S22_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S23_E1-50,cl182_i28_Snord42b_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S24_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S26_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S27_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S28_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S29_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7M_S31_E1-50,cl212_i22_Cemip_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S32_E1-50,cl90_i59_Rom1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7M_S33_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7M_S36_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7M_S38_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7M_S40_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S25_E1-50,cl169_i32_Wif1_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D7N_S26_E1-50,cl188_i26_Cgn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S28_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S30_E1-50,cl90_i59_Rom1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S32_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D7N_S33_E1-50,cl119_i46_Ccdc38_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S34_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S35_E1-50,cl90_i59_Rom1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S36_E1-50,cl119_i46_Ccdc38_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S37_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S38_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S39_E1-50,cl230_i21_Brca2_Pvalb,Pvalb Calb1,#BC2B11,Inh,Pvalb,Pvalb_3,Pvalb Calb1
SM-D9D7N_S40_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S41_E1-50,cl188_i26_Cgn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S42_E1-50,cl53_i85_Dclk2_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7N_S44_E1-50,cl53_i85_Dclk2_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7N_S45_E1-50,cl182_i28_Snord42b_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7N_S47_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7N_S48_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S17_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S18_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S19_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S20_E1-50,cl160_i34_NA_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S21_E1-50,cl53_i85_Dclk2_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7O_S22_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S23_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S24_E1-50,cl9_i166_Tll1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7O_S25_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S26_E1-50,cl135_i42_Ostn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S27_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S29_E1-50,cl90_i59_Rom1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7O_S73_E1-50,cl206_i23_Dmrt2_Sst,Sst Tac2,#BF8219,Inh,Sst,Sst_3,Sst Tac2
SM-D9D7O_S74_E1-50,cl158_i35_Cyp2s1_Sst,Sst Myh8_3,#FFB307,Inh,Sst,Sst_3,Sst Tac2
SM-D9D7O_S89_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7O_S90_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7P_S33_E1-50,cl53_i85_Dclk2_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7P_S34_E1-50,cl53_i85_Dclk2_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_b
SM-D9D7P_S38_E1-50,cl115_i47_Rny1_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7P_S40_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7P_S41_E1-50,cl153_i35_Mir384_Pvalb,Pvalb  Prdm8   ,#FF554D,Inh,Pvalb,Pvalb_3,Pvalb Gpr149
SM-D9D7P_S46_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7P_S48_E1-50,cl22_i134_Esrrg_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D7P_S81_E1-50,cl49_i90_Gpr149_Pvalb,Pvalb Gpr149,#E62A5D,Inh,Pvalb,Pvalb_3,Pvalb Gpr149
SM-D9D7P_S82_E1-50,cl40_i103_Il7_Pvalb,Pvalb Gabrg1,#ED4C50,Inh,Pvalb,Pvalb_2,Pvalb Gabrg1
SM-D9D7Q_S66_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S67_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S69_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S70_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S71_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S72_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S74_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S75_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S76_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S77_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S78_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S79_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S80_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S81_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S82_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S85_E1-50,cl13_n153_Ctla2a_Endo,Endo Slc38a5,#805F59,Endo,Endo,Endo,Endo Slc38a5
SM-D9D7Q_S87_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S88_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S91_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S92_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D7Q_S93_E1-50,cl165_n33_Kdelr3_VLMC,VLMC Spp1,#74996B,Glia,VLMC,VLMC,VLMC Spp1
SM-D9D84_S91_E1-50,cl128_n44_ATP8_SMC,SMC Aoc3,#807059,Endo,SMC,SMC,SMC Aoc3_b
SM-D9D84_S92_E1-50,cl1009_e15_Hsd17b2_L6b,L6b Mup3,#335280,Ex,L6b,L6b,L6b Mup3
SM-D9D85_S90_E1-50,cl188_i26_Cgn_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D85_S91_E1-50,cl119_i46_Ccdc38_Pvalb,Pvalb Reln,#D6221D,Inh,Pvalb,Pvalb_3,Pvalb Reln_a
SM-D9D85_S92_E1-50,cl184_n28_Pf4_Macrophage,PVM Mrc1,#4C6647,Glia,Macrophage,Macrophage,PVM Mrc1
SM-D9D85_S94_E1-50,cl130_n43_Nat8_Astro,Astro Aqp4,#665C47,Glia,Astro,Astro,Astro Aqp4_b
SM-D9D85_S95_E1-50,cl98_n56_Cnn1_SMC,SMC Aoc3,#807059,Endo,SMC,SMC,SMC Aoc3_a
SM-D9D85_S96_E1-50,cl128_n44_ATP8_SMC,SMC Aoc3,#807059,Endo,SMC,SMC,SMC Aoc3_b
