"sample_name","x","y","rmax","subclass","broad_class"
1239,13919.5792352474,11169.6302553836,-1.85478151733906,"L2/3 IT","Ex"
1241,12446.0401574875,12581.4853067671,1.50672441690904,"L4","Ex"
1242,7473.17335992546,19348.8215051373,-0.303307986867572,"L4","Ex"
1245,13816.4886552487,7852.1518546216,-3.81778806021457,"L6 PT","Ex"
1246,17990.2921083512,8099.91190854419,-0.852877582030111,"Vip","Inh"
1248,13668.8640165782,12574.9630416115,1.33491060323555,"L2/3 IT","Ex"
1249,17312.5543409316,7379.59757996088,2.81026323795543,"L2/3 IT","Ex"
1251,8277.85422634678,17766.309982476,-1.77391677992822,"L2/3 IT","Ex"
1252,14445.1723375673,13918.7973946814,1.69713691219763,"L2/3 IT","Ex"
1253,12701.9744662128,3647.30516044313,4.32288955677574,"Pvalb","Inh"
1254,12503.5210207984,11895.4750246111,0.646982494703889,"L4","Ex"
1255,15100.6618465316,13724.5378650911,1.24032981857661,"L2/3 IT","Ex"
1256,8754.53201292449,21473.6369798472,0.0895386539007781,"L2/3 IT","Ex"
1258,4333.90557530678,16958.1747312438,0.463909839406463,"L6 PT","Ex"
1260,15970.7213930412,9547.28136703301,3.22660291417984,"L2/3 IT","Ex"
1261,6115.84184150708,13722.0906326794,2.72659180087567,"L6 IT","Ex"
1262,13526.1827684509,2991.8640683554,1.16913594875246,"L6 IT","Ex"
1263,4443.59493205302,13744.1479853982,-1.59676491957773,"L6 IT","Ex"
1264,7539.01077573415,9247.30691556542,3.75785366193148,"L6b","Ex"
1265,15431.5699966533,2056.45474582543,4.07319141416259,"Pvalb","Inh"
1267,6688.86530105316,18550.9422719653,1.64624305442218,"L5 IT","Ex"
1268,8715.11080791684,10112.9121518519,2.3758528199182,"Sst","Inh"
1270,9218.39388430834,17766.6022470128,1.51069899227825,"L2/3 IT","Ex"
1271,4843.14894069811,14510.0303907155,2.34658839850314,"L6 PT","Ex"
1272,1832.5579676891,14653.5776789196,2.66599274137803,"Pvalb","Inh"
1273,6994.43895048264,12914.0025394848,-0.948966306005593,"L6 PT","Ex"
1274,11655.8757693725,14001.1764182463,-2.70376246703447,"L4","Ex"
1275,9969.2714130492,6074.92982578483,-2.55649617674691,"L6 PT","Ex"
1278,15552.5514979628,13057.308266404,2.22656951861614,"L2/3 IT","Ex"
1287,11934.8110240458,13102.6477752117,-0.837716148037714,"L4","Ex"
1288,12759.2044702217,16239.3509404965,-3.1713441755,"L2/3 IT","Ex"
1289,14731.5215126781,7261.17414703542,-2.31263634059561,"L2/3 IT","Ex"
1290,6204.4024398146,13220.3250537133,0.259166765650897,"L6 PT","Ex"
1292,10805.4057007965,10173.1973706023,4.27866937504594,"Sst","Inh"
1295,12512.3838937499,15252.2731489792,1.14785247350072,"L2/3 IT","Ex"
1297,7529.52757893812,10299.049354627,-1.74014869772072,"L6 PT","Ex"
1298,17024.3268265426,8912.96965447288,4.36183604917909,"L2/3 IT","Ex"
1301,10378.780768329,17657.4728353707,-3.53899042333948,"L2/3 IT","Ex"
1302,9917.19038550436,17331.9086391985,0.957283575807815,"L2/3 IT","Ex"
1306,10772.7447355466,7747.03635530758,3.64748485494529,"L6 PT","Ex"
1307,13726.8765093221,14218.1994368269,0.893422510316134,"L2/3 IT","Ex"
1308,11222.235246744,15208.7228993358,0.16157369550774,"L2/3 IT","Ex"
1309,12873.7645798014,14239.8865253898,0.962243661736367,"L2/3 IT","Ex"
1310,8874.98799275629,16904.3097771852,-3.52418154815549,"Vip","Inh"
1313,12880.2674924081,3604.56573504155,2.28904298821109,"L6 IT","Ex"
1314,10723.8819493502,14471.4144402783,1.92591236156817,"L4","Ex"
1315,5858.94512708263,14159.5758616834,-1.73920401026017,"L6 PT","Ex"
1317,5451.90703205513,12965.9713469072,3.42707699954686,"Oligo","Glia"
1320,11683.6970997818,17336.0818854478,-1.2076194378044,"L2/3 IT","Ex"
1321,5992.12685717296,4281.05239132107,-2.69609228964651,"L5 PT","Ex"
1322,15479.1303187562,9287.80885184421,3.10952544256214,"L2/3 IT","Ex"
1324,16295.3253039665,7830.23320712096,-3.27151932736511,"L2/3 IT","Ex"
1325,8902.80182201365,8161.94289784769,3.79011804112016,"L6 PT","Ex"
1326,6571.80574891414,16797.7108190576,-2.41497144908241,"L5 IT","Ex"
1328,12063.825688584,14554.0820193964,-0.0663670947075162,"L4","Ex"
1329,15335.4902013682,11193.4183261439,1.40217945722773,"L2/3 IT","Ex"
1330,11945.7661340153,10639.5717597054,-2.52511783710161,"Lamp5","Inh"
1332,14171.5257106674,6820.07849767955,-2.51644096698913,"L5 IT","Ex"
1334,14183.5157964758,4699.62910249699,2.79633002471159,"L5 PT","Ex"
1337,14065.8500199397,4857.20376435214,4.91602307591351,"Sst","Inh"
1339,11563.2300748491,6598.82362840246,0.221932497979347,"L6 PT","Ex"
1340,7355.79898052447,13543.9203605719,2.19973637333376,"L6 IT","Ex"
1341,7812.6189473513,18236.2553962676,-1.40158470779135,"L4","Ex"
1342,4159.68496187379,14541.1923898962,3.3647954129953,"L6b","Ex"
1343,10965.5344279558,3765.64557629238,-0.661174528705264,"L6 PT","Ex"
1344,14952.3880711694,10189.9159848248,1.2945011604176,"L4","Ex"
1346,5489.191441622,12086.0638473548,-3.3623002087,"L6b","Ex"
1348,9786.96462796649,19249.2697833913,2.99479682966477,"Pvalb","Inh"
1350,15280.3909402596,9793.68840035812,-0.443868548651943,"L2/3 IT","Ex"
1352,11810.8100378995,9805.27148589645,0.384665860359162,"Sst","Inh"
1354,13376.4111184675,10259.5092515047,0.556209125213931,"L4","Ex"
1355,14993.5686752409,4893.13742968223,3.94257378495946,"L5 IT","Ex"
1357,17407.1844044589,8178.52693530814,-1.43227680207512,"L2/3 IT","Ex"
1360,9559.48892880355,13774.2341039857,-3.0307452457,"L5 PT","Ex"
1361,12745.7659033362,5934.83967711286,1.81849769188533,"L6 IT","Ex"
1364,16640.6328247061,4663.19147097669,2.12790843939353,"Vip","Inh"
1365,14385.3221855939,4520.16061770457,3.377529457619,"L5 IT","Ex"
1366,11563.0460906509,5045.66961167708,2.71857067799872,"L6 PT","Ex"
1371,10357.8156588249,6172.46862933031,2.13729130497636,"L6 PT","Ex"
1372,8400.00262048545,20594.9675160716,1.32987003012945,"L2/3 IT","Ex"
1373,10527.8105961295,15454.6419728504,4.40547203516646,"L2/3 IT","Ex"
1374,11330.9151428925,4630.47882760901,2.48285934898284,"Pvalb","Inh"
1375,11999.1676194784,10511.5432251728,2.2581324298562,"L5 PT","Ex"
1383,8678.70034763144,18198.4644790728,-2.00538499418077,"L2/3 IT","Ex"
1385,5801.1533237386,12029.2659422353,4.48283168176318,"Sst","Inh"
1387,6959.57146119714,13423.1324979847,-3.89152065280183,"L6 PT","Ex"
1388,13202.7166112139,8728.51253985164,4.30366182632205,"L5 IT","Ex"
1389,9232.56469404865,8798.99170763932,1.87697664298032,"L6 PT","Ex"
1390,5200.0034860347,12710.6978963265,1.8091860311575,"L6 PT","Ex"
1392,8075.17094085828,9977.3312954468,3.36557703909639,"L6 PT","Ex"
1393,155.246155203733,14875.0279420554,-4.04259823259696,"L5 NP","Ex"
1395,13884.7224004914,12568.0055265198,2.44103172376123,"L2/3 IT","Ex"
1396,16857.8557613882,6299.08311158313,2.3151516429723,"L2/3 IT","Ex"
1397,7545.71512638146,12241.2484577426,2.00194094011999,"L6 IT","Ex"
1398,1732.81646683941,14602.3317444558,-0.457508220199248,"L6 PT","Ex"
1400,13144.5082236762,11990.0560229983,3.05850259963359,"Pvalb","Inh"
1402,6804.2079544459,4538.96614211588,0.983129932452967,"L5 NP","Ex"
1405,11329.7144299236,13761.1527183155,-0.650460620088562,"Lamp5","Inh"
1406,15202.9236560154,11448.3278579485,1.09271213821756,"L2/3 IT","Ex"
1408,11788.0430465776,4515.43976279743,0.98932975304842,"L6 IT","Ex"
1409,2504.7190511415,13444.1818602575,-1.08068522868312,"Pvalb","Inh"
1410,9713.60103529043,6305.51364341967,2.79700637549265,"L6 PT","Ex"
1413,8807.77900038574,7320.4881359894,1.08044972706312,"L6b","Ex"
1416,11303.4009875992,13426.3727769361,-1.7271114858,"L2/3 IT","Ex"
1421,4672.26873782104,15783.7424520201,-2.51458506008782,"Sst","Inh"
1422,14361.9355626486,7361.02010163245,-3.637090273,"L4","Ex"
1423,6990.84276426918,12066.8524202122,4.0324070059405,"Pvalb","Inh"
1424,16219.6792967655,6626.5163660626,2.347011670053,"L4","Ex"
1425,16754.1130876671,8968.55976707747,3.50192196308823,"L2/3 IT","Ex"
1426,13348.2078324146,16292.8043262767,3.06224216431714,"L2/3 IT","Ex"
1428,14421.8162354074,11110.0991036477,1.18398456439099,"L2/3 IT","Ex"
1430,15814.0174089325,4331.20186673316,-1.92058620228753,"L2/3 IT","Ex"
1431,6436.36163731805,10729.9129268635,-3.68448706046774,"Oligo","Glia"
1433,9337.19796771025,10497.0275881675,-2.02990491603385,"Oligo","Glia"
1434,8503.460417786,9686.56440837344,-3.30718891844134,"L6 PT","Ex"
1435,9056.07854737713,10317.9445930287,-1.76028317097655,"L6 PT","Ex"
1436,9943.02296434817,12919.5394226143,2.16640281073487,"L5 PT","Ex"
1439,11724.0886568595,6597.54490116486,2.19169471242196,"L6 PT","Ex"
1441,5059.37410329488,15831.9986203295,-1.10432860616919,"Sst","Inh"
1444,7551.0529166903,17961.0064730823,0.71111786200058,"L4","Ex"
1445,8557.51483562407,8043.21049066726,0.210622905027876,"L6 PT","Ex"
1449,6235.03134714232,13283.7235750677,2.54715701386065,"L6 PT","Ex"
1450,17322.7780789416,9093.19489800422,3.71076298624304,"L2/3 IT","Ex"
1451,8755.94074785731,15791.7301074102,3.22152692697629,"Pvalb","Inh"
1452,10257.2014616542,8588.76866306509,4.15648051796347,"L6 IT","Ex"
1454,12073.5936412414,12811.4361417126,-0.976440873420653,"L4","Ex"
1459,15639.0839582223,12920.8501969906,0.0615767247381841,"L4","Ex"
1460,16845.4732375239,11537.8701436903,3.67700833235401,"L2/3 IT","Ex"
1461,7411.47250848001,18720.5324852387,-3.39835188943338,"L2/3 IT","Ex"
1462,5656.15371454412,15869.0399338343,3.61347138855362,"L6 IT","Ex"
1464,14256.5061652017,2899.22894955477,-3.63782070888523,"L6 IT","Ex"
1466,902.041888361915,14383.8461161034,-2.48021486800822,"L5 PT","Ex"
1467,8125.10399780683,21152.1144485406,-0.616092469698029,"Sst","Inh"
1468,11067.4628525025,17152.4637511,3.67855352750149,"L2/3 IT","Ex"
1469,7118.19993792852,15054.7288817041,4.2959204110732,"Pvalb","Inh"
1471,13164.9422047894,9082.28841806063,3.54104515087303,"Pvalb","Inh"
1472,11276.4575180007,4763.90298787509,2.0708319977863,"L6 PT","Ex"
1473,9430.76780663603,17501.6433615319,3.97069130170754,"L2/3 IT","Ex"
1475,13597.3675331936,4318.15850551682,2.78577166624068,"Sst","Inh"
1477,12626.9289079042,15763.5487204683,2.84533001594771,"L2/3 IT","Ex"
1478,4593.72532560164,15968.6379150756,2.41896352796891,"L6 PT","Ex"
1481,6994.34590673683,5075.01415914286,-3.78995594610254,"L5 NP","Ex"
1482,5650.94853363345,13073.3535662958,1.54856472131911,"L6 PT","Ex"
1483,1291.73663539588,14033.1132024556,-0.443263727039142,"L5 PT","Ex"
1484,6377.57171060698,3992.89839396548,0.623875092595664,"Sst","Inh"
1486,13242.991068771,16330.3118334235,3.07533456296113,"L2/3 IT","Ex"
1487,10954.5733621812,7431.75757166071,0.661390172112096,"L6 IT","Ex"
1489,9017.51739657295,10418.8478191788,-0.682480714589276,"L6 PT","Ex"
1492,12513.3396002881,17182.4435978853,2.24783555236381,"L2/3 IT","Ex"
1494,9472.51617014243,13101.0282428668,-3.37185383410488,"L6 IT","Ex"
1496,11282.1988842243,9357.03937911242,3.68504956365522,"L5 PT","Ex"
1500,15159.483842651,2892.70324453652,2.70645113618227,"L5 NP","Ex"
1501,11135.3818231787,8280.60318911161,1.16737899748793,"L6 IT","Ex"
1502,11831.2832946833,17048.7357158933,2.81861222497791,"L2/3 IT","Ex"
1505,10572.9566413001,15092.7007981374,-0.770860642676197,"L4","Ex"
1507,5541.23104411281,16158.4409664229,-3.98569679474456,"L5 IT","Ex"
1508,9104.27818518185,17724.5338575082,0.680669907301529,"L2/3 IT","Ex"
1510,11414.6091508661,8890.68363907302,-0.648413207992078,"L5 NP","Ex"
1512,9715.08504620711,6113.70241367822,-0.240669906140177,"L6b","Ex"
1513,10947.6839694775,9270.23416808364,4.40006553347542,"L6 IT","Ex"
1516,5160.22782555785,12321.8113162611,-2.21655106166578,"L6b","Ex"
1517,1927.18325910828,14535.8898093884,-3.60960450457918,"L6 PT","Ex"
1518,8792.83313313133,16089.3449287207,0.660550565431603,"L4","Ex"
1519,10277.2923087882,8067.7259938425,4.35157687828853,"Sst","Inh"
1520,7678.52631129676,5102.07047589517,-0.515533047985969,"L6b","Ex"
1521,11439.3412782664,10847.9526299841,4.15940215017467,"Sst","Inh"
1523,6398.93215703425,11932.5879071177,1.34722293422792,"L6 PT","Ex"
1524,12474.7517070913,14000.827868324,1.40747655824773,"L2/3 IT","Ex"
1527,13183.2255779305,11054.6135917838,1.84512623886741,"L4","Ex"
1528,16685.6975395075,11334.1436894282,4.36911329939589,"L2/3 IT","Ex"
1530,12140.3824286003,17223.5354308142,-3.85892258222757,"L6 PT","Ex"
1532,13410.4563825288,15034.4521566904,3.62269541599977,"L2/3 IT","Ex"
1533,12651.255098337,16122.1443182258,4.72056555458427,"L2/3 IT","Ex"
1537,11257.0055163137,12361.9031876184,3.83233514145795,"Sst","Inh"
1541,7673.03563853641,14806.2487113608,-2.34585742982759,"L5 IT","Ex"
1543,16181.2701516081,6980.6164856972,4.91900607747046,"Pvalb","Inh"
1544,8742.8373545628,7158.49907647626,-2.84876378061554,"L6b","Ex"
1545,5295.70841640831,14230.4403792001,-0.00729647541344641,"L6 PT","Ex"
1548,11673.6851336432,2610.1443033842,-0.463959546651038,"L6 PT","Ex"
1552,9961.32953614445,12086.2050272455,4.4430803086656,"L5 PT","Ex"
1554,12252.6181917061,12489.8790017193,3.55768652637602,"L4","Ex"
1555,9502.86036840152,18077.3001394125,3.93112828228138,"L2/3 IT","Ex"
1556,13664.8233655967,10536.4393435816,1.956350757229,"L4","Ex"
1560,6422.78547517857,15140.1417652756,-2.15047009740629,"L6 IT","Ex"
1564,18084.6454493838,7257.23021230369,-0.370926576044148,"L2/3 IT","Ex"
1565,5888.36905061203,16641.7963293469,3.14940611266862,"L6 IT","Ex"
1566,8836.74337864182,10782.6347881294,2.24495499939604,"L6 PT","Ex"
1567,10290.9943706123,8697.89217932605,-2.0667991216651,"L6 PT","Ex"
1569,11953.0632609939,8800.70910528729,-3.96172062709282,"Astro","Glia"
1570,12863.593996957,7693.56420623689,2.61069986657458,"L5 PT","Ex"
1572,16700.2550358207,4037.29262722332,-0.331936397716882,"L4","Ex"
1575,5117.98025119607,12907.0195404801,2.94175795055476,"Sst","Inh"
1581,14725.1469964569,11494.704076823,-1.33460935840528,"L2/3 IT","Ex"
1584,8414.80141526545,14405.4867250402,2.76239779398846,"L5 PT","Ex"
1585,16481.4343789032,10672.1004612747,3.87423459656917,"L2/3 IT","Ex"
1586,5474.13969251872,14462.6432827977,-2.84603904909022,"L6 PT","Ex"
1587,6449.9435374328,16347.7148711165,1.00502713809102,"L5 NP","Ex"
1590,11844.2028510684,4473.25283310037,-0.366497129567594,"L6 PT","Ex"
1593,8946.14667384535,10488.9869299108,2.39165877739169,"L6 PT","Ex"
1595,14781.7097818847,14737.0253277707,-4.31242425668716,"Sncg","Inh"
1596,13360.0943188896,15384.0031243578,0.18539024996086,"L2/3 IT","Ex"
1597,11996.1224861808,5615.93178689767,-0.308812204651752,"L6 PT","Ex"
1598,6926.50090535005,16452.5352480416,2.99317879004641,"L5 PT","Ex"
1600,1981.49959133832,11104.7666261752,1.8670755877061,"Sst","Inh"
1601,13035.5867131086,10977.2560609669,-2.70916143132472,"L4","Ex"
1606,4515.53435145567,15479.6066268196,3.94725158713719,"L6 IT","Ex"
1607,8130.49660069298,15709.6505949186,0.863041058297718,"L5 IT","Ex"
1609,8999.50945883069,13919.0474996976,1.35731277274507,"L5 IT","Ex"
1610,16513.870803792,7966.9379000648,-0.749810720068458,"L2/3 IT","Ex"
1612,4868.55408764417,12763.4080092256,-0.0216156872876452,"Oligo","Glia"
1613,12482.844916242,3617.65362671686,-1.58693891723236,"Oligo","Glia"
1614,15053.9568260038,13681.5576748866,3.56386422553469,"L2/3 IT","Ex"
1615,16085.082454931,4926.74085134884,-2.14522324008333,"L4","Ex"
1617,15051.5874207531,9944.03779117287,2.43975324932748,"Sst","Inh"
1624,10880.4167104816,13844.3233186554,-2.60727005718817,"L4","Ex"
1629,17496.1900660875,7716.40932097149,-2.2259632641421,"L2/3 IT","Ex"
1630,7644.04840987827,11907.8429687592,-1.72995506147206,"L2/3 IT","Ex"
1631,9288.78082891191,14071.1937389626,2.72740691838619,"Sst","Inh"
